"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed"
299,85,9478851,"Bettembourg, Gare","06078",0,,,,
299,85,9478850,"Bettembourg, Gare","06079",0,,,,
299,85,9478849,"Bettembourg, Gare","06080",0,,,,
299,85,9478848,"Bettembourg, Gare","06081",0,,,,
299,85,9478847,"Bettembourg, Gare","06082",0,,,,
299,85,9478846,"Bettembourg, Gare","06083",0,,,,
299,85,9478845,"Bettembourg, Gare","06084",0,,,,
299,85,9478844,"Bettembourg, Gare","06085",0,,,,
299,85,9478843,"Bettembourg, Gare","06086",0,,,,
299,85,9478842,"Bettembourg, Gare","06087",0,,,,
299,85,9478841,"Bettembourg, Gare","06088",0,,,,
299,85,9478840,"Bettembourg, Gare","06089",0,,,,
299,85,9478839,"Bettembourg, Gare","06090",0,,,,
299,85,9478838,"Bettembourg, Gare","06091",0,,,,
299,85,9478837,"Bettembourg, Gare","06092",0,,,,
299,85,9478836,"Bettembourg, Gare","06093",0,,,,
299,131,9478835,"Bettembourg, Gare","06094",0,,,,
299,132,9478416,"Volmerange-les-Mines, Gare","06100",0,,,,
299,64,9478415,"Volmerange-les-Mines, Gare","06105",0,,,,
299,27,9478632,"Dudelange, Gare-Usines","06106",0,,,,
299,50,9478414,"Volmerange-les-Mines, Gare","06106",0,,,,
299,50,9478413,"Volmerange-les-Mines, Gare","06107",0,,,,
299,27,9478411,"Volmerange-les-Mines, Gare","06108",0,,,,
299,50,9478412,"Volmerange-les-Mines, Gare","06108",0,,,,
299,27,9478409,"Volmerange-les-Mines, Gare","06109",0,,,,
299,50,9478410,"Volmerange-les-Mines, Gare","06109",0,,,,
299,27,9478407,"Volmerange-les-Mines, Gare","06110",0,,,,
299,50,9478408,"Volmerange-les-Mines, Gare","06110",0,,,,
299,27,9478405,"Volmerange-les-Mines, Gare","06111",0,,,,
299,50,9478406,"Volmerange-les-Mines, Gare","06111",0,,,,
299,27,9478403,"Volmerange-les-Mines, Gare","06112",0,,,,
299,50,9478404,"Volmerange-les-Mines, Gare","06112",0,,,,
299,64,9478402,"Volmerange-les-Mines, Gare","06113",0,,,,
299,64,9478401,"Volmerange-les-Mines, Gare","06114",0,,,,
299,64,9478400,"Volmerange-les-Mines, Gare","06115",0,,,,
299,64,9478399,"Volmerange-les-Mines, Gare","06116",0,,,,
299,64,9478398,"Volmerange-les-Mines, Gare","06117",0,,,,
299,64,9478397,"Volmerange-les-Mines, Gare","06118",0,,,,
299,64,9478396,"Volmerange-les-Mines, Gare","06119",0,,,,
299,64,9478395,"Volmerange-les-Mines, Gare","06120",0,,,,
299,64,9478394,"Volmerange-les-Mines, Gare","06121",0,,,,
299,64,9478393,"Volmerange-les-Mines, Gare","06122",0,,,,
299,64,9478392,"Volmerange-les-Mines, Gare","06123",0,,,,
299,64,9478391,"Volmerange-les-Mines, Gare","06124",0,,,,
299,64,9478390,"Volmerange-les-Mines, Gare","06125",0,,,,
299,64,9478389,"Volmerange-les-Mines, Gare","06126",0,,,,
299,27,9478387,"Volmerange-les-Mines, Gare","06127",0,,,,
299,50,9478388,"Volmerange-les-Mines, Gare","06127",0,,,,
299,27,9478385,"Volmerange-les-Mines, Gare","06128",0,,,,
299,50,9478386,"Volmerange-les-Mines, Gare","06128",0,,,,
299,27,9478383,"Volmerange-les-Mines, Gare","06129",0,,,,
299,50,9478384,"Volmerange-les-Mines, Gare","06129",0,,,,
299,27,9478381,"Volmerange-les-Mines, Gare","06130",0,,,,
299,50,9478382,"Volmerange-les-Mines, Gare","06130",0,,,,
299,27,9478379,"Volmerange-les-Mines, Gare","06131",0,,,,
299,50,9478380,"Volmerange-les-Mines, Gare","06131",0,,,,
299,64,9478378,"Volmerange-les-Mines, Gare","06132",0,,,,
299,64,9478377,"Volmerange-les-Mines, Gare","06133",0,,,,
299,64,9478376,"Volmerange-les-Mines, Gare","06134",0,,,,
299,64,9478375,"Volmerange-les-Mines, Gare","06135",0,,,,
299,64,9478374,"Volmerange-les-Mines, Gare","06136",0,,,,
299,50,9478373,"Volmerange-les-Mines, Gare","06137",0,,,,
299,64,9478372,"Volmerange-les-Mines, Gare","06138",0,,,,
299,64,9478371,"Volmerange-les-Mines, Gare","06139",0,,,,
299,64,9478370,"Volmerange-les-Mines, Gare","06140",0,,,,
299,64,9478369,"Volmerange-les-Mines, Gare","06141",0,,,,
299,64,9478368,"Volmerange-les-Mines, Gare","06142",0,,,,
299,64,9478367,"Volmerange-les-Mines, Gare","06143",0,,,,
299,133,9478366,"Bettembourg, Gare","06150",0,,,,
299,64,9478365,"Bettembourg, Gare","06155",0,,,,
299,64,9478364,"Bettembourg, Gare","06156",0,,,,
299,27,9478362,"Bettembourg, Gare","06157",0,,,,
299,50,9478363,"Bettembourg, Gare","06157",0,,,,
299,27,9478360,"Bettembourg, Gare","06158",0,,,,
299,50,9478361,"Bettembourg, Gare","06158",0,,,,
299,27,9478358,"Bettembourg, Gare","06159",0,,,,
299,50,9478359,"Bettembourg, Gare","06159",0,,,,
299,27,9478356,"Bettembourg, Gare","06160",0,,,,
299,50,9478357,"Bettembourg, Gare","06160",0,,,,
299,27,9478354,"Bettembourg, Gare","06161",0,,,,
299,50,9478355,"Bettembourg, Gare","06161",0,,,,
299,27,9478352,"Bettembourg, Gare","06162",0,,,,
299,50,9478353,"Bettembourg, Gare","06162",0,,,,
299,64,9478351,"Bettembourg, Gare","06163",0,,,,
299,64,9478350,"Bettembourg, Gare","06164",0,,,,
299,64,9478349,"Bettembourg, Gare","06165",0,,,,
299,64,9478348,"Bettembourg, Gare","06166",0,,,,
299,64,9478347,"Bettembourg, Gare","06167",0,,,,
299,64,9478346,"Bettembourg, Gare","06168",0,,,,
299,64,9478345,"Bettembourg, Gare","06169",0,,,,
299,64,9478344,"Bettembourg, Gare","06170",0,,,,
299,64,9478343,"Bettembourg, Gare","06171",0,,,,
299,64,9478342,"Bettembourg, Gare","06172",0,,,,
299,64,9478341,"Bettembourg, Gare","06173",0,,,,
299,64,9478340,"Bettembourg, Gare","06174",0,,,,
299,64,9478339,"Bettembourg, Gare","06175",0,,,,
299,50,9478338,"Bettembourg, Gare","06176",0,,,,
299,27,9478336,"Bettembourg, Gare","06177",0,,,,
299,50,9478337,"Bettembourg, Gare","06177",0,,,,
299,27,9478334,"Bettembourg, Gare","06178",0,,,,
299,50,9478335,"Bettembourg, Gare","06178",0,,,,
299,27,9478332,"Bettembourg, Gare","06179",0,,,,
299,50,9478333,"Bettembourg, Gare","06179",0,,,,
299,27,9478330,"Bettembourg, Gare","06180",0,,,,
299,50,9478331,"Bettembourg, Gare","06180",0,,,,
299,27,9478328,"Bettembourg, Gare","06181",0,,,,
299,50,9478329,"Bettembourg, Gare","06181",0,,,,
299,64,9478327,"Bettembourg, Gare","06182",0,,,,
299,64,9478326,"Bettembourg, Gare","06183",0,,,,
299,64,9478325,"Bettembourg, Gare","06184",0,,,,
299,64,9478324,"Bettembourg, Gare","06185",0,,,,
299,64,9478323,"Bettembourg, Gare","06186",0,,,,
299,64,9478322,"Bettembourg, Gare","06187",0,,,,
299,64,9478321,"Bettembourg, Gare","06188",0,,,,
299,64,9478320,"Bettembourg, Gare","06189",0,,,,
299,64,9478319,"Bettembourg, Gare","06190",0,,,,
299,64,9478318,"Bettembourg, Gare","06191",0,,,,
299,64,9478317,"Bettembourg, Gare","06192",0,,,,
299,64,9478316,"Bettembourg, Gare","06193",0,,,,
299,27,9478315,"Noertzange, Gare","06220",0,,,,
299,27,9478308,"Rumelange, Gare","06221",0,,,,
299,27,9478314,"Noertzange, Gare","06222",0,,,,
299,27,9478307,"Rumelange, Gare","06223",0,,,,
299,27,9478313,"Noertzange, Gare","06224",0,,,,
299,27,9478306,"Rumelange, Gare","06225",0,,,,
299,27,9478312,"Noertzange, Gare","06226",0,,,,
299,27,9478305,"Rumelange, Gare","06241",0,,,,
299,27,9478311,"Noertzange, Gare","06242",0,,,,
299,27,9478304,"Rumelange, Gare","06243",0,,,,
299,27,9478310,"Noertzange, Gare","06244",0,,,,
299,27,9478303,"Rumelange, Gare","06245",0,,,,
299,27,9478309,"Noertzange, Gare","06246",0,,,,
299,27,9478302,"Rumelange, Gare","06247",0,,,,
299,27,9478301,"Audun-le-Tiche, Gare","06401",0,,,,
299,27,9478300,"Audun-le-Tiche, Gare","06404",0,,,,
299,27,9478299,"Audun-le-Tiche, Gare","06405",0,,,,
299,64,9478298,"Audun-le-Tiche, Gare","06406",0,,,,
299,64,9478297,"Audun-le-Tiche, Gare","06407",0,,,,
299,64,9478296,"Audun-le-Tiche, Gare","06408",0,,,,
299,64,9478295,"Audun-le-Tiche, Gare","06409",0,,,,
299,27,9478294,"Audun-le-Tiche, Gare","06410",0,,,,
299,27,9478293,"Audun-le-Tiche, Gare","06411",0,,,,
299,27,9478292,"Audun-le-Tiche, Gare","06412",0,,,,
299,27,9478291,"Audun-le-Tiche, Gare","06413",0,,,,
299,27,9478290,"Audun-le-Tiche, Gare","06414",0,,,,
299,27,9478289,"Audun-le-Tiche, Gare","06415",0,,,,
299,27,9478288,"Audun-le-Tiche, Gare","06416",0,,,,
299,27,9478287,"Audun-le-Tiche, Gare","06417",0,,,,
299,27,9478286,"Audun-le-Tiche, Gare","06418",0,,,,
299,27,9478285,"Audun-le-Tiche, Gare","06419",0,,,,
299,27,9478284,"Audun-le-Tiche, Gare","06420",0,,,,
299,27,9478283,"Audun-le-Tiche, Gare","06421",0,,,,
299,27,9478282,"Audun-le-Tiche, Gare","06422",0,,,,
299,27,9478281,"Audun-le-Tiche, Gare","06423",0,,,,
299,27,9478280,"Audun-le-Tiche, Gare","06424",0,,,,
299,27,9478279,"Audun-le-Tiche, Gare","06425",0,,,,
299,27,9478278,"Audun-le-Tiche, Gare","06426",0,,,,
299,27,9478277,"Audun-le-Tiche, Gare","06427",0,,,,
299,64,9478276,"Audun-le-Tiche, Gare","06428",0,,,,
299,64,9478275,"Audun-le-Tiche, Gare","06429",0,,,,
299,64,9478274,"Audun-le-Tiche, Gare","06430",0,,,,
299,64,9478273,"Audun-le-Tiche, Gare","06431",0,,,,
299,64,9478272,"Audun-le-Tiche, Gare","06432",0,,,,
299,27,9478271,"Audun-le-Tiche, Gare","06433",0,,,,
299,27,9478270,"Audun-le-Tiche, Gare","06434",0,,,,
299,27,9478269,"Esch/Alzette, Gare","06454",0,,,,
299,27,9478268,"Esch/Alzette, Gare","06455",0,,,,
299,27,9478267,"Esch/Alzette, Gare","06456",0,,,,
299,64,9478266,"Esch/Alzette, Gare","06457",0,,,,
299,64,9478265,"Esch/Alzette, Gare","06458",0,,,,
299,64,9478264,"Esch/Alzette, Gare","06459",0,,,,
299,64,9478263,"Esch/Alzette, Gare","06460",0,,,,
299,27,9478262,"Esch/Alzette, Gare","06461",0,,,,
299,27,9478261,"Esch/Alzette, Gare","06462",0,,,,
299,27,9478260,"Esch/Alzette, Gare","06463",0,,,,
299,27,9478259,"Esch/Alzette, Gare","06464",0,,,,
299,27,9478258,"Esch/Alzette, Gare","06465",0,,,,
299,27,9478257,"Esch/Alzette, Gare","06466",0,,,,
299,27,9478256,"Esch/Alzette, Gare","06467",0,,,,
299,27,9478255,"Esch/Alzette, Gare","06468",0,,,,
299,27,9478254,"Esch/Alzette, Gare","06469",0,,,,
299,27,9478253,"Esch/Alzette, Gare","06470",0,,,,
299,27,9478252,"Esch/Alzette, Gare","06471",0,,,,
299,27,9478251,"Esch/Alzette, Gare","06472",0,,,,
299,27,9478250,"Esch/Alzette, Gare","06473",0,,,,
299,27,9478249,"Esch/Alzette, Gare","06474",0,,,,
299,27,9478248,"Esch/Alzette, Gare","06475",0,,,,
299,27,9478247,"Esch/Alzette, Gare","06476",0,,,,
299,27,9478246,"Esch/Alzette, Gare","06477",0,,,,
299,27,9478245,"Esch/Alzette, Gare","06478",0,,,,
299,64,9478244,"Esch/Alzette, Gare","06479",0,,,,
299,64,9478243,"Esch/Alzette, Gare","06480",0,,,,
299,64,9478242,"Esch/Alzette, Gare","06481",0,,,,
299,64,9478241,"Esch/Alzette, Gare","06482",0,,,,
299,64,9478240,"Esch/Alzette, Gare","06483",0,,,,
299,27,9478239,"Esch/Alzette, Gare","06484",0,,,,
299,134,9478631,"Rodange, Gare","06700",0,,,,
299,135,9478628,"Rodange, Gare","06705",0,,,,
299,135,9478627,"Rodange, Gare","06706",0,,,,
299,135,9478626,"Rodange, Gare","06707",0,,,,
299,135,9478625,"Rodange, Gare","06708",0,,,,
299,135,9478624,"Rodange, Gare","06709",0,,,,
299,135,9478623,"Rodange, Gare","06710",0,,,,
299,135,9478622,"Rodange, Gare","06711",0,,,,
299,135,9478621,"Rodange, Gare","06712",0,,,,
299,135,9478620,"Rodange, Gare","06713",0,,,,
299,135,9478619,"Rodange, Gare","06714",0,,,,
299,135,9478618,"Rodange, Gare","06715",0,,,,
299,135,9478617,"Rodange, Gare","06716",0,,,,
299,135,9478616,"Rodange, Gare","06717",0,,,,
299,135,9478615,"Rodange, Gare","06718",0,,,,
299,135,9478614,"Rodange, Gare","06719",0,,,,
299,136,9478613,"Rodange, Gare","06720",0,,,,
299,136,9478612,"Rodange, Gare","06721",0,,,,
299,137,9478611,"Rodange, Gare","06722",0,,,,
299,137,9478173,"Rodange, Gare","06723",0,,,,
299,135,9478150,"Luxembourg, Gare","06739",0,,,,
299,135,9478149,"Luxembourg, Gare","06740",0,,,,
299,135,9478148,"Luxembourg, Gare","06741",0,,,,
299,135,9478147,"Luxembourg, Gare","06742",0,,,,
299,135,9478146,"Luxembourg, Gare","06743",0,,,,
299,135,9478145,"Luxembourg, Gare","06744",0,,,,
299,135,9478144,"Luxembourg, Gare","06745",0,,,,
299,135,9478143,"Luxembourg, Gare","06746",0,,,,
299,137,9478142,"Luxembourg, Gare","06747",0,,,,
299,137,9478141,"Luxembourg, Gare","06748",0,,,,
299,138,9478140,"Luxembourg, Gare","06749",0,,,,
299,135,9478610,"Rodange, Gare","06762",0,,,,
299,135,9478609,"Rodange, Gare","06763",0,,,,
299,135,9478608,"Rodange, Gare","06764",0,,,,
299,135,9478607,"Rodange, Gare","06765",0,,,,
299,135,9478606,"Rodange, Gare","06766",0,,,,
299,135,9478605,"Rodange, Gare","06767",0,,,,
299,135,9478604,"Rodange, Gare","06768",0,,,,
299,136,9478603,"Rodange, Gare","06769",0,,,,
299,137,9478602,"Rodange, Gare","06770",0,,,,
299,136,9478601,"Rodange, Gare","06771",0,,,,
299,139,9478600,"Rodange, Gare","06772",0,,,,
299,139,9478599,"Rodange, Gare","06773",0,,,,
299,140,9478596,"Luxembourg, Gare","06780",0,,,,
299,135,9478595,"Luxembourg, Gare","06781",0,,,,
299,135,9478594,"Luxembourg, Gare","06782",0,,,,
299,135,9478593,"Luxembourg, Gare","06783",0,,,,
299,135,9478592,"Luxembourg, Gare","06784",0,,,,
299,135,9478591,"Luxembourg, Gare","06785",0,,,,
299,135,9478590,"Luxembourg, Gare","06786",0,,,,
299,135,9478589,"Luxembourg, Gare","06787",0,,,,
299,135,9478588,"Luxembourg, Gare","06788",0,,,,
299,135,9478587,"Luxembourg, Gare","06789",0,,,,
299,135,9478586,"Luxembourg, Gare","06790",0,,,,
299,135,9478585,"Luxembourg, Gare","06791",0,,,,
299,135,9478584,"Luxembourg, Gare","06792",0,,,,
299,135,9478583,"Luxembourg, Gare","06793",0,,,,
299,135,9478582,"Luxembourg, Gare","06794",0,,,,
299,135,9478581,"Luxembourg, Gare","06795",0,,,,
299,141,9478580,"Luxembourg, Gare","06796",0,,,,
299,139,9478579,"Luxembourg, Gare","06797",0,,,,
299,139,9478578,"Luxembourg, Gare","06798",0,,,,
299,139,9478577,"Luxembourg, Gare","06799",0,,,,
299,8,9478536,"Pétange, Gare","06805",0,,,,
299,109,9478445,"Pétange, Gare","06805",0,,,,
299,8,9478535,"Pétange, Gare","06806",0,,,,
299,109,9478444,"Pétange, Gare","06806",0,,,,
299,142,9478460,"Pétange, Gare","06807",0,,,,
299,142,9478459,"Pétange, Gare","06808",0,,,,
299,142,9478458,"Pétange, Gare","06809",0,,,,
299,142,9478457,"Pétange, Gare","06810",0,,,,
299,142,9478456,"Pétange, Gare","06811",0,,,,
299,142,9478455,"Pétange, Gare","06812",0,,,,
299,142,9478454,"Pétange, Gare","06813",0,,,,
299,8,9478528,"Pétange, Gare","06813",0,,,,
299,142,9478453,"Pétange, Gare","06814",0,,,,
299,142,9478452,"Pétange, Gare","06815",0,,,,
299,142,9478451,"Pétange, Gare","06816",0,,,,
299,142,9478450,"Pétange, Gare","06817",0,,,,
299,142,9478449,"Pétange, Gare","06818",0,,,,
299,142,9478448,"Pétange, Gare","06819",0,,,,
299,142,9479419,"Dommeldange, Gare","06831",0,,,,
299,142,9479418,"Dommeldange, Gare","06832",0,,,,
299,142,9479417,"Dommeldange, Gare","06833",0,,,,
299,142,9479416,"Dommeldange, Gare","06834",0,,,,
299,142,9479415,"Dommeldange, Gare","06835",0,,,,
299,142,9479414,"Dommeldange, Gare","06836",0,,,,
299,142,9479413,"Dommeldange, Gare","06837",0,,,,
299,142,9479412,"Dommeldange, Gare","06838",0,,,,
299,142,9479411,"Dommeldange, Gare","06839",0,,,,
299,142,9479410,"Dommeldange, Gare","06840",0,,,,
299,142,9479409,"Dommeldange, Gare","06841",0,,,,
299,142,9479408,"Dommeldange, Gare","06842",0,,,,
299,142,9479407,"Dommeldange, Gare","06843",0,,,,
299,142,9479406,"Dommeldange, Gare","06844",0,,,,
299,142,9479405,"Dommeldange, Gare","06845",0,,,,
299,142,9479404,"Dommeldange, Gare","06846",0,,,,
299,8,9478521,"Pétange, Gare","06855",0,,,,
299,109,9478443,"Pétange, Gare","06855",0,,,,
299,8,9478520,"Pétange, Gare","06856",0,,,,
299,109,9478442,"Pétange, Gare","06856",0,,,,
299,8,9478519,"Pétange, Gare","06857",0,,,,
299,109,9478441,"Pétange, Gare","06857",0,,,,
299,8,9478518,"Pétange, Gare","06858",0,,,,
299,109,9478440,"Pétange, Gare","06858",0,,,,
299,8,9478517,"Pétange, Gare","06859",0,,,,
299,109,9478439,"Pétange, Gare","06859",0,,,,
299,8,9478516,"Pétange, Gare","06860",0,,,,
299,109,9478438,"Pétange, Gare","06860",0,,,,
299,8,9478515,"Pétange, Gare","06861",0,,,,
299,109,9478437,"Pétange, Gare","06861",0,,,,
299,8,9478514,"Pétange, Gare","06862",0,,,,
299,109,9478436,"Pétange, Gare","06862",0,,,,
299,8,9478513,"Pétange, Gare","06863",0,,,,
299,109,9478435,"Pétange, Gare","06863",0,,,,
299,8,9478512,"Pétange, Gare","06864",0,,,,
299,109,9478434,"Pétange, Gare","06864",0,,,,
299,8,9478511,"Pétange, Gare","06865",0,,,,
299,109,9478433,"Pétange, Gare","06865",0,,,,
299,8,9478510,"Pétange, Gare","06866",0,,,,
299,109,9478432,"Pétange, Gare","06866",0,,,,
299,8,9478509,"Pétange, Gare","06867",0,,,,
299,109,9478431,"Pétange, Gare","06867",0,,,,
299,8,9478508,"Pétange, Gare","06868",0,,,,
299,109,9478430,"Pétange, Gare","06868",0,,,,
299,33,9478476,"Luxembourg, Gare","06880",0,,,,
299,8,9478895,"Bettembourg, Gare","06881",0,,,,
299,109,9478475,"Luxembourg, Gare","06881",0,,,,
299,8,9478894,"Bettembourg, Gare","06882",0,,,,
299,109,9478474,"Luxembourg, Gare","06882",0,,,,
299,8,9478893,"Bettembourg, Gare","06883",0,,,,
299,109,9478473,"Luxembourg, Gare","06883",0,,,,
299,8,9478892,"Bettembourg, Gare","06884",0,,,,
299,109,9478472,"Luxembourg, Gare","06884",0,,,,
299,8,9478891,"Bettembourg, Gare","06885",0,,,,
299,109,9478471,"Luxembourg, Gare","06885",0,,,,
299,8,9478890,"Bettembourg, Gare","06886",0,,,,
299,109,9478470,"Luxembourg, Gare","06886",0,,,,
299,8,9478889,"Bettembourg, Gare","06887",0,,,,
299,109,9478469,"Luxembourg, Gare","06887",0,,,,
299,8,9478888,"Bettembourg, Gare","06888",0,,,,
299,109,9478468,"Luxembourg, Gare","06888",0,,,,
299,8,9478887,"Bettembourg, Gare","06889",0,,,,
299,109,9478467,"Luxembourg, Gare","06889",0,,,,
299,8,9478886,"Bettembourg, Gare","06890",0,,,,
299,109,9478466,"Luxembourg, Gare","06890",0,,,,
299,8,9478885,"Bettembourg, Gare","06891",0,,,,
299,109,9478465,"Luxembourg, Gare","06891",0,,,,
299,8,9478884,"Bettembourg, Gare","06892",0,,,,
299,109,9478464,"Luxembourg, Gare","06892",0,,,,
299,8,9478883,"Bettembourg, Gare","06893",0,,,,
299,109,9478463,"Luxembourg, Gare","06893",0,,,,
299,8,9478882,"Bettembourg, Gare","06894",0,,,,
299,109,9478462,"Luxembourg, Gare","06894",0,,,,
299,8,9478881,"Bettembourg, Gare","06895",0,,,,
299,109,9478461,"Luxembourg, Gare","06895",0,,,,
299,20,9477887,"Diekirch, Gare","13505",0,,,,
299,20,9477886,"Diekirch, Gare","13506",0,,,,
299,20,9477885,"Diekirch, Gare","13507",0,,,,
299,20,9477884,"Diekirch, Gare","13508",0,,,,
299,20,9477883,"Diekirch, Gare","13509",0,,,,
299,20,9477882,"Diekirch, Gare","13510",0,,,,
299,20,9477881,"Diekirch, Gare","13511",0,,,,
299,19,9477880,"Diekirch, Gare","13512",0,,,,
299,19,9477879,"Diekirch, Gare","13513",0,,,,
299,19,9477878,"Diekirch, Gare","13514",0,,,,
299,19,9477877,"Diekirch, Gare","13515",0,,,,
299,19,9477876,"Diekirch, Gare","13516",0,,,,
299,19,9477875,"Diekirch, Gare","13517",0,,,,
299,19,9477874,"Diekirch, Gare","13518",0,,,,
299,19,9477873,"Diekirch, Gare","13519",0,,,,
299,19,9477872,"Diekirch, Gare","13520",0,,,,
299,19,9477871,"Diekirch, Gare","13521",0,,,,
299,19,9477870,"Diekirch, Gare","13522",0,,,,
299,19,9477869,"Diekirch, Gare","13523",0,,,,
299,20,9477820,"Dommeldange, Gare","13529",0,,,,
299,20,9477818,"Dommeldange, Gare","13530",0,,,,
299,20,9477817,"Dommeldange, Gare","13531",0,,,,
299,20,9477816,"Dommeldange, Gare","13532",0,,,,
299,20,9477815,"Dommeldange, Gare","13533",0,,,,
299,20,9477814,"Dommeldange, Gare","13534",0,,,,
299,20,9477813,"Dommeldange, Gare","13535",0,,,,
299,19,9477812,"Dommeldange, Gare","13536",0,,,,
299,19,9477811,"Dommeldange, Gare","13537",0,,,,
299,19,9477810,"Dommeldange, Gare","13538",0,,,,
299,19,9477809,"Dommeldange, Gare","13539",0,,,,
299,19,9477808,"Dommeldange, Gare","13540",0,,,,
299,19,9477807,"Dommeldange, Gare","13541",0,,,,
299,19,9477806,"Dommeldange, Gare","13542",0,,,,
299,19,9477805,"Dommeldange, Gare","13543",0,,,,
299,19,9477804,"Dommeldange, Gare","13544",0,,,,
299,19,9477803,"Dommeldange, Gare","13545",0,,,,
299,19,9477802,"Dommeldange, Gare","13546",0,,,,
299,19,9477801,"Dommeldange, Gare","13547",0,,,,
299,19,9477800,"Dommeldange, Gare","13548",0,,,,
299,19,9477867,"Diekirch, Gare","13604",0,,,,
299,19,9477866,"Diekirch, Gare","13605",0,,,,
299,19,9477865,"Diekirch, Gare","13606",0,,,,
299,19,9477864,"Diekirch, Gare","13607",0,,,,
299,19,9477863,"Diekirch, Gare","13608",0,,,,
299,19,9477862,"Diekirch, Gare","13609",0,,,,
299,19,9477861,"Diekirch, Gare","13610",0,,,,
299,19,9477860,"Diekirch, Gare","13611",0,,,,
299,19,9477859,"Diekirch, Gare","13612",0,,,,
299,19,9477858,"Diekirch, Gare","13613",0,,,,
299,19,9477857,"Diekirch, Gare","13614",0,,,,
299,19,9477856,"Diekirch, Gare","13615",0,,,,
299,19,9477855,"Diekirch, Gare","13616",0,,,,
299,19,9477854,"Diekirch, Gare","13617",0,,,,
299,19,9477853,"Diekirch, Gare","13618",0,,,,
299,19,9477852,"Diekirch, Gare","13619",0,,,,
299,19,9477851,"Diekirch, Gare","13620",0,,,,
299,19,9477850,"Diekirch, Gare","13621",0,,,,
299,19,9477849,"Diekirch, Gare","13622",0,,,,
299,19,9477780,"Ettelbruck, Gare","13623",0,,,,
299,20,9477799,"Dommeldange, Gare","13629",0,,,,
299,19,9477798,"Dommeldange, Gare","13630",0,,,,
299,19,9477797,"Dommeldange, Gare","13631",0,,,,
299,19,9477796,"Dommeldange, Gare","13632",0,,,,
299,19,9477795,"Dommeldange, Gare","13633",0,,,,
299,19,9477794,"Dommeldange, Gare","13634",0,,,,
299,19,9477793,"Dommeldange, Gare","13635",0,,,,
299,19,9477792,"Dommeldange, Gare","13636",0,,,,
299,19,9477791,"Dommeldange, Gare","13637",0,,,,
299,19,9477790,"Dommeldange, Gare","13638",0,,,,
299,19,9477789,"Dommeldange, Gare","13639",0,,,,
299,19,9477788,"Dommeldange, Gare","13640",0,,,,
299,19,9477787,"Dommeldange, Gare","13641",0,,,,
299,19,9477786,"Dommeldange, Gare","13642",0,,,,
299,19,9477785,"Dommeldange, Gare","13643",0,,,,
299,19,9477784,"Dommeldange, Gare","13644",0,,,,
299,19,9477783,"Dommeldange, Gare","13645",0,,,,
299,19,9477782,"Dommeldange, Gare","13646",0,,,,
299,19,9477781,"Dommeldange, Gare","13647",0,,,,
299,114,9478139,"Oetrange, Gare","14805",0,,,,
299,106,9477779,"Wasserbillig, Gare","14805",0,,,,
299,114,9478138,"Oetrange, Gare","14806",0,,,,
299,106,9477778,"Wasserbillig, Gare","14806",0,,,,
299,114,9478137,"Oetrange, Gare","14807",0,,,,
299,101,9477777,"Wasserbillig, Gare","14807",0,,,,
299,114,9478136,"Oetrange, Gare","14808",0,,,,
299,101,9477776,"Wasserbillig, Gare","14808",0,,,,
299,114,9478135,"Oetrange, Gare","14809",0,,,,
299,101,9477775,"Wasserbillig, Gare","14809",0,,,,
299,114,9478134,"Oetrange, Gare","14810",0,,,,
299,101,9477774,"Wasserbillig, Gare","14810",0,,,,
299,114,9478133,"Oetrange, Gare","14811",0,,,,
299,101,9477773,"Wasserbillig, Gare","14811",0,,,,
299,114,9478132,"Oetrange, Gare","14812",0,,,,
299,101,9477772,"Wasserbillig, Gare","14812",0,,,,
299,114,9478131,"Oetrange, Gare","14813",0,,,,
299,101,9477771,"Wasserbillig, Gare","14813",0,,,,
299,114,9478130,"Oetrange, Gare","14814",0,,,,
299,101,9477770,"Wasserbillig, Gare","14814",0,,,,
299,114,9478129,"Oetrange, Gare","14815",0,,,,
299,101,9477769,"Wasserbillig, Gare","14815",0,,,,
299,114,9478128,"Oetrange, Gare","14816",0,,,,
299,101,9477768,"Wasserbillig, Gare","14816",0,,,,
299,114,9478127,"Oetrange, Gare","14817",0,,,,
299,101,9477767,"Wasserbillig, Gare","14817",0,,,,
299,114,9478126,"Oetrange, Gare","14818",0,,,,
299,101,9477766,"Wasserbillig, Gare","14818",0,,,,
299,114,9478125,"Oetrange, Gare","14819",0,,,,
299,101,9477765,"Wasserbillig, Gare","14819",0,,,,
299,114,9478124,"Oetrange, Gare","14820",0,,,,
299,101,9477764,"Wasserbillig, Gare","14820",0,,,,
299,114,9478123,"Oetrange, Gare","14821",0,,,,
299,106,9477763,"Wasserbillig, Gare","14821",0,,,,
299,114,9478122,"Oetrange, Gare","14822",0,,,,
299,106,9477762,"Wasserbillig, Gare","14822",0,,,,
299,143,9477761,"Munsbach, Gare","14823",0,,,,
299,114,9478121,"Oetrange, Gare","14823",0,,,,
299,144,9477760,"Wasserbillig, Gare","14823",0,,,,
299,114,9478120,"Luxembourg, Gare","14854",0,,,,
299,106,9478100,"Luxembourg, Gare","14854",0,,,,
299,114,9478119,"Luxembourg, Gare","14855",0,,,,
